AvgTime,Age,Food,Drinks,FreePass,Opinion_Polarity,Concert_StartTime,Concert_EndTime,Concert_Duration,PreferedAlbum_Head Hunters,PreferedAlbum_Kind of Blue,Vinyl_True,VIP_True,Concert_City_NYC,Concert_City_SF,Ticket_Type_B,Ticket_Type_CB,Ticket_Type_LB,Ticket_Type_LT,Ticket_Type_PB,Ticket_Type_RB,Ticket_Type_RT,Ticket_Class_XL
0.195,24.0,309.0,394.0,False,0.47142857142857136,12.0,5.0,5.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
3.228,60.0,4230.0,0.0,True,0.0,16.0,7.0,3.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2.67,29.0,0.0,0.0,True,0.09999999999999998,12.0,5.0,5.0,1,0,1,0,1,0,0,1,0,0,0,0,0,0
2.332,23.0,2891.0,6.0,True,1.0,12.0,5.0,5.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
3.701,29.0,0.0,0.0,True,-0.10178571428571428,12.0,5.0,5.0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
0.725,35.0,4185.0,1274.0,False,0.0,16.0,7.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3.97,27.0,736.0,320.0,True,0.4133333333333334,12.0,5.0,5.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
0.696,34.0,334.0,4302.0,False,0.1,12.0,5.0,5.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2.033,9.0,0.0,0.0,True,0.5,12.0,5.0,5.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.201,43.0,0.0,0.0,False,0.35714285714285715,12.0,5.0,5.0,1,0,1,0,1,0,0,1,0,0,0,0,0,1
2.179,35.0,0.0,0.0,True,0.0,12.0,5.0,5.0,1,0,1,0,1,0,0,1,0,0,0,0,0,1
0.166,20.0,0.0,1318.0,False,0.39999999999999997,14.0,7.0,5.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
0.145,41.0,2599.0,0.0,False,0.0,12.0,5.0,5.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2.999,18.0,0.0,0.0,True,0.6333333333333333,12.0,5.0,5.0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
0.32,24.0,0.0,0.0,False,0.16666666666666666,14.0,7.0,5.0,1,0,1,0,0,1,0,1,0,0,0,0,0,0
0.294,18.0,17.0,1921.0,False,0.55,12.0,5.0,5.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
0.029,40.0,0.0,689.0,False,0.0,12.0,5.0,5.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
2.675,20.0,736.0,0.0,True,0.6,14.0,7.0,5.0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
0.568,53.0,0.0,0.0,False,-0.5125,12.0,5.0,5.0,1,0,1,0,1,0,0,1,0,0,0,0,0,1
3.564,34.0,0.0,0.0,True,0.8,16.0,7.0,3.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
3.309,29.0,6052.0,668.0,True,0.31539888682745826,12.0,5.0,5.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
2.137,27.0,0.0,0.0,True,0.2222222222222222,16.0,7.0,3.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3.09,16.0,0.0,0.0,True,0.0,12.0,5.0,5.0,1,0,1,0,1,0,0,1,0,0,0,0,0,1
2.673,27.0,0.0,0.0,True,-0.10000000000000002,12.0,5.0,5.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
0.898,20.0,228.0,707.0,False,-0.4166666666666667,12.0,5.0,5.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
0.539,32.0,3015.0,0.0,False,0.35714285714285715,12.0,5.0,5.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
3.93,31.0,0.0,0.0,True,0.5,12.0,5.0,5.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
2.951,36.0,2143.0,8.0,True,0.1395833333333333,12.0,5.0,5.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
0.064,36.0,719.0,664.0,False,0.22694805194805195,12.0,5.0,5.0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
3.855,21.0,0.0,0.0,True,0.0,14.0,7.0,5.0,1,0,1,0,0,1,0,1,0,0,0,0,0,1
2.06,26.0,520.0,568.0,True,-0.5,12.0,5.0,5.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
0.6,20.0,4.0,716.0,False,0.0,12.0,5.0,5.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
2.207,17.0,0.0,0.0,True,0.35714285714285715,14.0,7.0,5.0,1,0,1,0,0,1,0,1,0,0,0,0,0,0
0.485,56.0,354.0,2335.0,False,0.3277777777777778,12.0,5.0,5.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2.773,16.0,1420.0,213.0,True,0.33499999999999996,12.0,5.0,5.0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
3.774,23.0,1361.0,838.0,True,0.09,12.0,5.0,5.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
0.907,40.0,901.0,89.0,False,0.0,12.0,5.0,5.0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
3.089,33.0,0.0,0.0,True,0.39285714285714285,16.0,7.0,3.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3.648,17.0,23858.0,359.0,True,0.33499999999999996,12.0,5.0,5.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2.567,15.0,0.0,0.0,True,0.5,16.0,7.0,3.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2.223,26.0,1728.0,36.0,True,0.22694805194805195,12.0,5.0,5.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
0.363,28.0,16.0,1317.0,False,0.4416666666666667,16.0,7.0,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2.492,18.0,556.0,858.0,True,0.0,12.0,5.0,5.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
3.291,37.0,559.0,11.0,True,0.5,14.0,7.0,5.0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
0.752,21.0,629.0,0.0,False,0.0,12.0,5.0,5.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
3.743,24.0,0.0,0.0,True,0.0,12.0,5.0,5.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
0.038,36.0,970.0,0.0,False,0.0,16.0,7.0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.91,30.0,0.0,0.0,True,-0.5,16.0,7.0,3.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2.387,14.0,0.0,0.0,True,0.0,16.0,7.0,3.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3.275,14.0,0.0,0.0,True,0.0,12.0,5.0,5.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
0.721,43.0,0.0,1217.0,False,0.0,12.0,5.0,5.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
2.394,21.0,2833.0,0.0,True,0.0,12.0,5.0,5.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
3.141,29.0,0.0,0.0,True,-0.5125,14.0,7.0,5.0,1,0,1,0,0,1,0,1,0,0,0,0,0,0
2.205,43.0,602.0,960.0,True,-0.4166666666666667,14.0,7.0,5.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
3.622,28.0,0.0,0.0,True,0.0,12.0,5.0,5.0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
0.042,14.0,89.0,572.0,False,0.0,12.0,5.0,5.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
3.61,33.0,1020.0,0.0,True,-0.4166666666666667,12.0,5.0,5.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
0.345,16.0,881.0,17.0,False,0.7,16.0,7.0,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3.083,23.0,0.0,0.0,True,0.0,14.0,7.0,5.0,1,0,1,0,0,1,0,1,0,0,0,0,0,0
0.948,27.0,0.0,0.0,False,0.0,12.0,5.0,5.0,1,0,1,0,1,0,0,1,0,0,0,0,0,1
2.076,47.0,5252.0,424.0,True,0.8,12.0,5.0,5.0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
2.56,34.0,0.0,0.0,True,-0.1,12.0,5.0,5.0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
0.703,22.0,6.0,733.0,False,0.0,12.0,5.0,5.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
0.925,19.0,628.0,160.0,False,0.30000000000000004,12.0,5.0,5.0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
0.496,19.0,0.0,0.0,False,0.55,12.0,5.0,5.0,1,0,1,0,1,0,0,1,0,0,0,0,0,0
2.277,4.0,0.0,0.0,True,0.0,12.0,5.0,5.0,1,0,1,0,1,0,0,1,0,0,0,0,0,1
0.606,18.0,3749.0,120.0,False,0.35714285714285715,12.0,5.0,5.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
3.047,36.0,0.0,0.0,True,0.5,12.0,5.0,5.0,1,0,1,0,1,0,0,1,0,0,0,0,0,1
2.203,27.0,0.0,0.0,True,-0.4166666666666667,12.0,5.0,5.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
0.518,16.0,1.0,61.0,False,-0.3333333333333333,12.0,5.0,5.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
3.739,14.0,0.0,0.0,True,0.47142857142857136,12.0,5.0,5.0,1,0,1,0,1,0,0,1,0,0,0,0,0,1
3.7,27.0,0.0,0.0,True,0.675,12.0,5.0,5.0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
2.312,42.0,0.0,0.0,True,1.0,12.0,5.0,5.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
0.479,22.0,1145.0,371.0,False,0.05,12.0,5.0,5.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
3.39,39.0,0.0,0.0,True,0.0,16.0,7.0,3.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
3.393,11.0,0.0,0.0,True,1.0,16.0,7.0,3.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.578,27.0,1188.0,28.0,False,0.8,12.0,5.0,5.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2.794,24.0,0.0,0.0,True,0.6,12.0,5.0,5.0,1,0,1,0,1,0,0,1,0,0,0,0,0,0
0.039,31.0,1382.0,2383.0,False,0.0,12.0,5.0,5.0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
2.306,22.0,807.0,74.0,True,0.43,12.0,5.0,5.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
2.264,41.0,0.0,0.0,True,0.05500000000000001,12.0,5.0,5.0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
3.479,45.0,0.0,0.0,True,0.3136904761904762,12.0,5.0,5.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
0.186,33.0,0.0,0.0,False,-0.1,14.0,7.0,5.0,1,0,1,0,0,1,0,1,0,0,0,0,0,0
0.215,11.0,0.0,0.0,False,0.7,12.0,5.0,5.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
2.44,15.0,2880.0,146.0,True,0.5,12.0,5.0,5.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
3.207,24.0,0.0,0.0,True,0.35714285714285715,12.0,5.0,5.0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
3.732,4.0,0.0,0.0,True,0.4333333333333333,12.0,5.0,5.0,1,0,1,0,1,0,0,1,0,0,0,0,0,0
3.186,19.0,0.0,0.0,True,0.55,12.0,5.0,5.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
3.948,6.0,0.0,0.0,True,0.14166666666666664,12.0,5.0,5.0,1,0,1,0,1,0,0,1,0,0,0,0,0,0
3.291,62.0,798.0,0.0,True,0.35714285714285715,12.0,5.0,5.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
0.383,27.0,1774.0,19.0,False,0.2222222222222222,16.0,7.0,3.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.435,26.0,1185.0,7.0,False,0.09375000000000003,12.0,5.0,5.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.74,24.0,646.0,0.0,False,0.0,16.0,7.0,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2.629,23.0,0.0,0.0,True,0.5,14.0,7.0,5.0,1,0,1,0,0,1,0,1,0,0,0,0,0,1
3.705,34.0,0.0,0.0,True,-0.13333333333333333,12.0,5.0,5.0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
2.622,33.0,0.0,0.0,True,0.7,12.0,5.0,5.0,1,0,1,0,1,0,0,1,0,0,0,0,0,0
0.166,39.0,1118.0,1.0,False,0.7,12.0,5.0,5.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
0.57,50.0,0.0,0.0,False,0.0,12.0,5.0,5.0,1,0,1,0,1,0,0,1,0,0,0,0,0,0
0.272,19.0,0.0,828.0,False,0.1875,12.0,5.0,5.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
0.516,47.0,598.0,458.0,False,0.625,12.0,5.0,5.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
3.943,37.0,4955.0,2183.0,True,0.4375,12.0,5.0,5.0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
2.955,10.0,0.0,0.0,True,0.6499999999999999,16.0,7.0,3.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0.627,60.0,63.0,5824.0,False,0.66,16.0,7.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3.906,19.0,0.0,0.0,True,0.0,12.0,5.0,5.0,1,0,1,0,1,0,0,1,0,0,0,0,0,0
0.582,21.0,438.0,2175.0,False,0.2222222222222222,16.0,7.0,3.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.215,25.0,233.0,403.0,False,0.26666666666666666,16.0,7.0,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2.367,19.0,2019.0,1.0,True,0.30000000000000004,12.0,5.0,5.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
2.023,23.0,169.0,125.0,True,0.6,12.0,5.0,5.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
2.392,46.0,899.0,96.0,True,0.0,12.0,5.0,5.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
2.197,64.0,0.0,0.0,True,-0.16666666666666666,12.0,5.0,5.0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
3.468,25.0,0.0,0.0,True,0.5,12.0,5.0,5.0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
2.529,19.0,0.0,0.0,True,0.22694805194805195,14.0,7.0,5.0,1,0,1,0,0,1,0,1,0,0,0,0,0,1
3.279,27.0,3341.0,734.0,True,0.30000000000000004,12.0,5.0,5.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
3.337,20.0,630.0,0.0,True,0.7,12.0,5.0,5.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
3.376,13.0,0.0,0.0,True,-0.4166666666666667,12.0,5.0,5.0,0,1,1,0,1,0,0,0,0,1,0,0,0,1
0.709,35.0,8330.0,1436.0,False,-0.16666666666666666,16.0,7.0,3.0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
0.654,35.0,745.0,2.0,False,0.35,12.0,5.0,5.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
0.932,69.0,269.0,9223.0,False,-0.5125,12.0,5.0,5.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
3.665,65.0,0.0,0.0,True,0.40285714285714286,12.0,5.0,5.0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
2.298,4.0,0.0,0.0,True,-0.13333333333333333,12.0,5.0,5.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
2.101,43.0,741.0,855.0,True,0.0,12.0,5.0,5.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2.059,31.0,0.0,0.0,True,0.8,12.0,5.0,5.0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
2.208,33.0,0.0,0.0,True,0.525,12.0,5.0,5.0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
0.634,27.0,1048.0,0.0,False,0.3625,12.0,5.0,5.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
0.72,15.0,109.0,2031.0,False,0.55,12.0,5.0,5.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
0.811,19.0,25.0,1742.0,False,0.7,16.0,7.0,3.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2.758,22.0,0.0,0.0,True,0.40285714285714286,12.0,5.0,5.0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
0.106,39.0,365.0,300.0,False,0.4,14.0,7.0,5.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
0.696,7.0,0.0,0.0,False,-0.13333333333333333,12.0,5.0,5.0,1,0,1,0,1,0,0,1,0,0,0,0,0,0
0.319,26.0,2083.0,0.0,False,0.0,12.0,5.0,5.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
3.935,34.0,3533.0,791.0,True,0.22694805194805195,12.0,5.0,5.0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
2.706,17.0,2286.0,16.0,True,0.9,12.0,5.0,5.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
0.823,31.0,1053.0,235.0,False,-0.4166666666666667,12.0,5.0,5.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.48,29.0,11.0,6669.0,False,0.2222222222222222,12.0,5.0,5.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
2.906,29.0,0.0,0.0,True,-0.16666666666666666,16.0,7.0,3.0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
0.581,20.0,73.0,1777.0,False,0.0,14.0,7.0,5.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
3.629,31.0,0.0,0.0,True,0.48,12.0,5.0,5.0,0,1,1,0,1,0,0,1,0,0,0,0,0,1
0.26,34.0,550.0,310.0,False,0.0,12.0,5.0,5.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
0.651,28.0,330.0,6783.0,False,0.0,16.0,7.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3.837,37.0,0.0,0.0,True,0.18492063492063493,16.0,7.0,3.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.036,31.0,2461.0,2192.0,False,0.0,16.0,7.0,3.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
0.749,3.0,0.0,0.0,False,0.1,12.0,5.0,5.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
3.943,43.0,688.0,3.0,True,0.2875,14.0,7.0,5.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
3.653,24.0,555.0,4.0,True,0.55,12.0,5.0,5.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
3.005,37.0,2933.0,40.0,True,0.55,12.0,5.0,5.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
2.459,56.0,0.0,0.0,True,0.0,16.0,7.0,3.0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
3.197,27.0,0.0,0.0,True,0.05,12.0,5.0,5.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
0.163,27.0,0.0,0.0,False,-0.5,12.0,5.0,5.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
2.394,25.0,0.0,0.0,True,1.0,12.0,5.0,5.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
2.111,35.0,0.0,0.0,True,0.19999999999999998,12.0,5.0,5.0,0,1,1,0,1,0,0,0,0,0,0,1,0,1
3.839,47.0,5080.0,903.0,True,0.32499999999999996,12.0,5.0,5.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
2.97,33.0,0.0,0.0,True,0.6,16.0,7.0,3.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
3.016,27.0,3069.0,131.0,True,0.0,12.0,5.0,5.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
0.228,15.0,10.0,976.0,False,0.55,12.0,5.0,5.0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
3.218,24.0,639.0,0.0,True,0.43,16.0,7.0,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0.001,40.0,3063.0,3965.0,False,0.39285714285714285,16.0,7.0,3.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
0.313,32.0,1049.0,3588.0,False,0.475,16.0,7.0,3.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
0.388,27.0,1008.0,40.0,False,0.35,12.0,5.0,5.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
2.903,45.0,0.0,0.0,True,-0.4166666666666667,12.0,5.0,5.0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
0.234,27.0,1224.0,0.0,False,0.4666666666666666,12.0,5.0,5.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.23,25.0,51.0,5597.0,False,0.4375,12.0,5.0,5.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
2.889,29.0,0.0,0.0,True,0.2,12.0,5.0,5.0,1,0,1,0,1,0,0,1,0,0,0,0,0,1
3.83,63.0,0.0,0.0,True,-0.125,14.0,7.0,5.0,1,0,1,0,0,1,0,1,0,0,0,0,0,1
0.893,20.0,79.0,492.0,False,-0.3333333333333333,16.0,7.0,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.326,28.0,3015.0,3761.0,False,0.35,16.0,7.0,3.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3.633,32.0,0.0,0.0,True,0.4,12.0,5.0,5.0,0,1,1,0,1,0,0,0,0,1,0,0,0,1
2.425,29.0,0.0,0.0,True,0.35833333333333334,14.0,7.0,5.0,1,0,1,0,0,1,0,1,0,0,0,0,0,0
2.584,27.0,0.0,0.0,True,0.0,12.0,5.0,5.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
3.321,23.0,0.0,0.0,True,0.0,12.0,5.0,5.0,1,0,1,0,1,0,0,1,0,0,0,0,0,0
3.142,16.0,0.0,0.0,True,0.35,12.0,5.0,5.0,1,0,1,0,1,0,0,1,0,0,0,0,0,1
0.722,29.0,841.0,1744.0,False,0.5,12.0,5.0,5.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
0.237,51.0,1.0,996.0,False,0.6,12.0,5.0,5.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
0.809,27.0,1250.0,4822.0,False,0.4416666666666667,16.0,7.0,3.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3.532,16.0,0.0,0.0,True,0.8,12.0,5.0,5.0,1,0,1,0,1,0,0,1,0,0,0,0,0,0
3.455,63.0,0.0,0.0,True,0.22694805194805195,12.0,5.0,5.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
3.417,41.0,0.0,0.0,True,0.0,12.0,5.0,5.0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
0.678,37.0,1446.0,3.0,False,0.0,12.0,5.0,5.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
0.756,48.0,1238.0,48.0,False,0.0,12.0,5.0,5.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
3.76,19.0,0.0,0.0,True,0.35714285714285715,12.0,5.0,5.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
0.44,63.0,243.0,777.0,False,0.09,12.0,5.0,5.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
0.88,32.0,2390.0,3322.0,False,-0.5125,12.0,5.0,5.0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
0.374,23.0,7.0,691.0,False,0.0,12.0,5.0,5.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
3.533,14.0,0.0,0.0,True,0.35714285714285715,12.0,5.0,5.0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
2.486,18.0,0.0,0.0,True,0.0,12.0,5.0,5.0,1,0,1,0,1,0,0,1,0,0,0,0,0,1
3.746,40.0,0.0,0.0,True,-0.5,12.0,5.0,5.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
2.671,0.0,0.0,0.0,True,0.35714285714285715,12.0,5.0,5.0,1,0,1,0,1,0,0,1,0,0,0,0,0,1
3.822,28.0,0.0,0.0,True,0.0,16.0,7.0,3.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
3.649,75.0,0.0,0.0,True,0.5333333333333333,12.0,5.0,5.0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
0.601,27.0,2662.0,410.0,False,-0.4166666666666667,16.0,7.0,3.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2.148,38.0,0.0,0.0,True,0.0,12.0,5.0,5.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
3.543,25.0,0.0,0.0,True,0.2222222222222222,12.0,5.0,5.0,1,0,1,0,1,0,0,1,0,0,0,0,0,0
0.64,15.0,0.0,982.0,False,0.4,12.0,5.0,5.0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
3.0,24.0,0.0,0.0,True,0.0,12.0,5.0,5.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
3.954,33.0,1518.0,207.0,True,-0.5,12.0,5.0,5.0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
2.917,27.0,9206.0,745.0,True,-0.7,16.0,7.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2.134,57.0,840.0,2.0,True,0.39999999999999997,12.0,5.0,5.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
2.586,25.0,0.0,0.0,True,0.0,12.0,5.0,5.0,0,1,1,0,1,0,0,0,0,0,1,0,0,1
2.86,53.0,1775.0,759.0,True,0.0,12.0,5.0,5.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
3.184,50.0,0.0,0.0,True,0.8,12.0,5.0,5.0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
2.304,22.0,0.0,0.0,True,0.2222222222222222,14.0,7.0,5.0,1,0,1,0,0,1,0,1,0,0,0,0,0,0
3.03,29.0,1180.0,0.0,True,0.0,16.0,7.0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2.967,20.0,1471.0,148.0,True,0.0,12.0,5.0,5.0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
0.952,27.0,330.0,718.0,False,0.0,12.0,5.0,5.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
3.673,22.0,0.0,0.0,True,0.35714285714285715,16.0,7.0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.135,79.0,53.0,1572.0,False,0.1,12.0,5.0,5.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
2.605,24.0,6262.0,263.0,True,0.0,12.0,5.0,5.0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
2.899,31.0,0.0,0.0,True,0.6,12.0,5.0,5.0,1,0,1,0,1,0,0,1,0,0,0,0,0,1
0.136,20.0,748.0,487.0,False,0.2222222222222222,16.0,7.0,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2.777,0.0,0.0,0.0,True,0.2333333333333333,16.0,7.0,3.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
3.264,23.0,491.0,61.0,True,0.30000000000000004,12.0,5.0,5.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
3.672,31.0,0.0,0.0,True,0.0,12.0,5.0,5.0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
0.462,52.0,1167.0,24.0,False,0.0,12.0,5.0,5.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
3.351,19.0,0.0,0.0,True,0.8,12.0,5.0,5.0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
0.918,26.0,827.0,1.0,False,0.8,12.0,5.0,5.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
